date,product_id,product_name,category,current_price,competitor_price,cost,day_of_week,month,is_weekend,is_festival,inventory_level,customer_segment,demand,revenue,profit
2025-10-22,P006,Phone Case,Accessories,484,448,200,2,10,0,1,Medium,Standard,79,38236,22436
2025-10-22,P006,Phone Case,Accessories,481,537,200,2,10,0,1,Low,Premium,117,56277,32877
2025-10-22,P006,Phone Case,Accessories,476,537,200,2,10,0,1,Medium,Standard,100,47600,27600
2025-10-23,P007,Power Bank,Electronics,1357,1389,900,3,10,0,1,Medium,Standard,76,103132,34732
2025-10-23,P007,Power Bank,Electronics,1402,1572,900,3,10,0,1,Medium,Standard,92,128984,46184
2025-10-23,P005,Webcam HD,Electronics,1964,1712,1200,3,10,0,1,High,Standard,34,66776,25976
2025-10-23,P008,USB Cable,Accessories,316,295,120,3,10,0,1,Medium,Standard,61,19276,11956
2025-10-23,P009,Smart Watch,Electronics,4959,5085,3000,3,10,0,1,Medium,Standard,50,247950,97950
2025-10-23,P009,Smart Watch,Electronics,4563,4669,3000,3,10,0,1,Medium,Budget,43,196209,67209
2025-10-23,P002,Gaming Mouse,Electronics,1281,1177,780,3,10,0,1,Medium,Budget,59,75579,29559
2025-10-23,P005,Webcam HD,Electronics,1863,2089,1200,3,10,0,1,Medium,Budget,60,111780,39780
2025-10-23,P008,USB Cable,Accessories,284,281,120,3,10,0,1,Low,Standard,79,22436,12956
2025-10-23,P001,Wireless Headphones,Electronics,2343,2343,1500,3,10,0,1,High,Budget,52,121836,43836
2025-10-23,P001,Wireless Headphones,Electronics,2531,2607,1500,3,10,0,1,Low,Standard,70,177170,72170
2025-10-23,P005,Webcam HD,Electronics,1862,1871,1200,3,10,0,1,High,Standard,44,81928,29128
2025-10-23,P010,Bluetooth Speaker,Electronics,1923,2172,1140,3,10,0,1,Medium,Standard,83,159609,64989
2025-10-24,P010,Bluetooth Speaker,Electronics,1771,1736,1140,4,10,0,1,Medium,Budget,69,122199,43539
2025-10-24,P006,Phone Case,Accessories,514,460,200,4,10,0,1,High,Standard,86,44204,27004
2025-10-24,P009,Smart Watch,Electronics,5213,4888,3000,4,10,0,1,Medium,Standard,0,0,0
2025-10-24,P001,Wireless Headphones,Electronics,2329,2607,1500,4,10,0,1,Medium,Budget,78,181662,64662
2025-10-24,P004,Laptop Stand,Accessories,918,893,540,4,10,0,1,Medium,Standard,92,84456,34776
2025-10-24,P007,Power Bank,Electronics,1534,1755,900,4,10,0,1,Medium,Standard,82,125788,51988
2025-10-24,P006,Phone Case,Accessories,503,534,200,4,10,0,1,Medium,Standard,107,53821,32421
2025-10-24,P009,Smart Watch,Electronics,5480,5398,3000,4,10,0,1,Medium,Premium,66,361680,163680
2025-10-24,P004,Laptop Stand,Accessories,875,746,540,4,10,0,1,Medium,Premium,56,49000,18760
2025-10-24,P001,Wireless Headphones,Electronics,2548,2728,1500,4,10,0,1,High,Premium,83,211484,86984
2025-10-24,P007,Power Bank,Electronics,1474,1323,900,4,10,0,1,Low,Standard,59,86966,33866
2025-10-24,P002,Gaming Mouse,Electronics,1284,1101,780,4,10,0,1,Medium,Budget,27,34668,13608
2025-10-24,P008,USB Cable,Accessories,312,347,120,4,10,0,1,Low,Standard,53,16536,10176
2025-10-24,P010,Bluetooth Speaker,Electronics,1895,2159,1140,4,10,0,1,High,Budget,88,166760,66440
2025-10-24,P003,Mechanical Keyboard,Electronics,3257,3572,2100,4,10,0,1,Medium,Budget,80,260560,92560
2025-10-25,P006,Phone Case,Accessories,529,604,200,5,10,1,0,Medium,Standard,57,30153,18753
2025-10-25,P001,Wireless Headphones,Electronics,2287,2295,1500,5,10,1,0,Medium,Standard,35,80045,27545
2025-10-25,P003,Mechanical Keyboard,Electronics,3191,2741,2100,5,10,1,0,High,Standard,0,0,0
2025-10-25,P005,Webcam HD,Electronics,1938,1848,1200,5,10,1,0,Medium,Premium,42,81396,30996
2025-10-25,P004,Laptop Stand,Accessories,937,1021,540,5,10,1,0,Medium,Budget,76,71212,30172
2025-10-25,P010,Bluetooth Speaker,Electronics,1788,2046,1140,5,10,1,0,High,Standard,62,110856,40176
2025-10-25,P001,Wireless Headphones,Electronics,2726,2920,1500,5,10,1,0,Medium,Standard,46,125396,56396
2025-10-25,P010,Bluetooth Speaker,Electronics,1750,1565,1140,5,10,1,0,Medium,Budget,40,70000,24400
2025-10-26,P010,Bluetooth Speaker,Electronics,1818,1651,1140,6,10,1,0,High,Standard,30,54540,20340
2025-10-26,P009,Smart Watch,Electronics,4529,4833,3000,6,10,1,0,High,Standard,79,357791,120791
2025-10-26,P010,Bluetooth Speaker,Electronics,1879,1974,1140,6,10,1,0,Low,Standard,49,92071,36211
2025-10-26,P008,USB Cable,Accessories,292,284,120,6,10,1,0,High,Budget,48,14016,8256
2025-10-26,P005,Webcam HD,Electronics,2152,1976,1200,6,10,1,0,Medium,Standard,11,23672,10472
2025-10-26,P008,USB Cable,Accessories,315,294,120,6,10,1,0,Medium,Standard,31,9765,6045
2025-10-26,P007,Power Bank,Electronics,1593,1532,900,6,10,1,0,Medium,Budget,27,43011,18711
2025-10-26,P003,Mechanical Keyboard,Electronics,3255,2858,2100,6,10,1,0,Medium,Premium,26,84630,30030
2025-10-26,P008,USB Cable,Accessories,294,275,120,6,10,1,0,Medium,Budget,85,24990,14790
2025-10-26,P007,Power Bank,Electronics,1526,1523,900,6,10,1,0,High,Standard,52,79352,32552
2025-10-26,P005,Webcam HD,Electronics,2145,2144,1200,6,10,1,0,Medium,Budget,34,72930,32130
2025-10-26,P004,Laptop Stand,Accessories,885,887,540,6,10,1,0,Medium,Budget,67,59295,23115
2025-10-26,P001,Wireless Headphones,Electronics,2576,2512,1500,6,10,1,0,High,Premium,34,87584,36584
2025-10-26,P006,Phone Case,Accessories,529,491,200,6,10,1,0,Low,Standard,51,26979,16779
2025-10-26,P005,Webcam HD,Electronics,1832,1673,1200,6,10,1,0,High,Budget,31,56792,19592
2025-10-27,P001,Wireless Headphones,Electronics,2583,2886,1500,0,10,0,0,Medium,Standard,70,180810,75810
2025-10-27,P009,Smart Watch,Electronics,4964,5481,3000,0,10,0,0,Low,Standard,100,496400,196400
2025-10-27,P008,USB Cable,Accessories,275,281,120,0,10,0,0,Medium,Standard,49,13475,7595
2025-10-27,P003,Mechanical Keyboard,Electronics,3571,3910,2100,0,10,0,0,High,Budget,65,232115,95615
2025-10-27,P001,Wireless Headphones,Electronics,2731,3071,1500,0,10,0,0,Medium,Standard,57,155667,70167
2025-10-27,P001,Wireless Headphones,Electronics,2457,2813,1500,0,10,0,0,Medium,Standard,54,132678,51678
2025-10-27,P001,Wireless Headphones,Electronics,2382,2271,1500,0,10,0,0,Medium,Premium,49,116718,43218
2025-10-27,P006,Phone Case,Accessories,485,433,200,0,10,0,0,Medium,Standard,21,10185,5985
2025-10-27,P001,Wireless Headphones,Electronics,2427,2748,1500,0,10,0,0,High,Budget,69,167463,63963
2025-10-27,P003,Mechanical Keyboard,Electronics,3744,4285,2100,0,10,0,0,Medium,Budget,68,254592,111792
2025-10-27,P001,Wireless Headphones,Electronics,2361,2394,1500,0,10,0,0,High,Standard,14,33054,12054
2025-10-27,P003,Mechanical Keyboard,Electronics,3377,2891,2100,0,10,0,0,High,Budget,0,0,0
2025-10-27,P002,Gaming Mouse,Electronics,1279,1336,780,0,10,0,0,High,Standard,38,48602,18962
2025-10-27,P002,Gaming Mouse,Electronics,1185,1219,780,0,10,0,0,High,Budget,33,39105,13365
2025-10-27,P010,Bluetooth Speaker,Electronics,1732,1811,1140,0,10,0,0,High,Standard,39,67548,23088
2025-10-27,P008,USB Cable,Accessories,276,266,120,0,10,0,0,Low,Premium,92,25392,14352
2025-10-28,P001,Wireless Headphones,Electronics,2518,2640,1500,1,10,0,0,High,Standard,25,62950,25450
2025-10-28,P008,USB Cable,Accessories,327,306,120,1,10,0,0,High,Standard,43,14061,8901
2025-10-28,P002,Gaming Mouse,Electronics,1372,1342,780,1,10,0,0,Medium,Standard,42,57624,24864
2025-10-28,P001,Wireless Headphones,Electronics,2653,2563,1500,1,10,0,0,High,Standard,15,39795,17295
2025-10-28,P008,USB Cable,Accessories,281,323,120,1,10,0,0,Low,Standard,53,14893,8533
2025-10-28,P007,Power Bank,Electronics,1566,1712,900,1,10,0,0,Medium,Standard,41,64206,27306
2025-10-28,P010,Bluetooth Speaker,Electronics,1812,1953,1140,1,10,0,0,Medium,Standard,43,77916,28896
2025-10-28,P007,Power Bank,Electronics,1378,1514,900,1,10,0,0,High,Standard,38,52364,18164
2025-10-28,P009,Smart Watch,Electronics,5362,5516,3000,1,10,0,0,Medium,Premium,44,235928,103928
2025-10-28,P007,Power Bank,Electronics,1350,1215,900,1,10,0,0,High,Standard,31,41850,13950
2025-10-28,P006,Phone Case,Accessories,528,500,200,1,10,0,0,High,Budget,18,9504,5904
2025-10-28,P007,Power Bank,Electronics,1620,1533,900,1,10,0,0,Medium,Budget,29,46980,20880
2025-10-28,P008,USB Cable,Accessories,321,357,120,1,10,0,0,High,Budget,63,20223,12663
2025-10-28,P009,Smart Watch,Electronics,4813,4811,3000,1,10,0,0,Medium,Premium,47,226211,85211
2025-10-28,P003,Mechanical Keyboard,Electronics,3456,3018,2100,1,10,0,0,Low,Premium,8,27648,10848
2025-10-28,P004,Laptop Stand,Accessories,913,981,540,1,10,0,0,High,Budget,48,43824,17904
2025-10-29,P010,Bluetooth Speaker,Electronics,1743,1657,1140,2,10,0,0,Medium,Standard,15,26145,9045
2025-10-29,P001,Wireless Headphones,Electronics,2356,2254,1500,2,10,0,0,Medium,Budget,10,23560,8560
2025-10-29,P004,Laptop Stand,Accessories,968,904,540,2,10,0,0,Medium,Standard,31,30008,13268
2025-10-29,P010,Bluetooth Speaker,Electronics,2061,1883,1140,2,10,0,0,Medium,Budget,23,47403,21183
2025-10-29,P008,USB Cable,Accessories,286,319,120,2,10,0,0,High,Standard,36,10296,5976
2025-10-29,P001,Wireless Headphones,Electronics,2710,2394,1500,2,10,0,0,Medium,Standard,5,13550,6050
2025-10-30,P005,Webcam HD,Electronics,2093,2121,1200,3,10,0,0,High,Premium,36,75348,32148
2025-10-30,P004,Laptop Stand,Accessories,894,761,540,3,10,0,0,Low,Standard,38,33972,13452
2025-10-30,P007,Power Bank,Electronics,1612,1495,900,3,10,0,0,Medium,Standard,30,48360,21360
2025-10-30,P008,USB Cable,Accessories,315,354,120,3,10,0,0,Medium,Budget,33,10395,6435
2025-10-30,P010,Bluetooth Speaker,Electronics,1950,1998,1140,3,10,0,0,Low,Budget,38,74100,30780
2025-10-30,P003,Mechanical Keyboard,Electronics,3832,3644,2100,3,10,0,0,Low,Standard,27,103464,46764
2025-10-30,P008,USB Cable,Accessories,318,354,120,3,10,0,0,High,Standard,50,15900,9900
2025-10-30,P002,Gaming Mouse,Electronics,1198,1262,780,3,10,0,0,Medium,Standard,55,65890,22990
2025-10-30,P007,Power Bank,Electronics,1389,1549,900,3,10,0,0,Medium,Budget,49,68061,23961
2025-10-30,P002,Gaming Mouse,Electronics,1268,1249,780,3,10,0,0,Medium,Standard,38,48184,18544
2025-10-31,P002,Gaming Mouse,Electronics,1351,1509,780,4,10,0,0,Medium,Premium,64,86464,36544
2025-10-31,P004,Laptop Stand,Accessories,814,720,540,4,10,0,0,Medium,Standard,25,20350,6850
2025-10-31,P005,Webcam HD,Electronics,2142,2115,1200,4,10,0,0,Medium,Budget,25,53550,23550
2025-10-31,P005,Webcam HD,Electronics,2099,2282,1200,4,10,0,0,High,Budget,69,144831,62031
2025-10-31,P002,Gaming Mouse,Electronics,1237,1238,780,4,10,0,0,Low,Budget,26,32162,11882
2025-10-31,P006,Phone Case,Accessories,449,461,200,4,10,0,0,High,Budget,36,16164,8964
2025-11-01,P002,Gaming Mouse,Electronics,1245,1123,780,5,11,1,1,High,Premium,88,109560,40920
2025-11-01,P006,Phone Case,Accessories,547,610,200,5,11,1,1,Medium,Premium,120,65640,41640
2025-11-01,P007,Power Bank,Electronics,1508,1569,900,5,11,1,1,Medium,Budget,101,152308,61408
2025-11-01,P002,Gaming Mouse,Electronics,1195,1231,780,5,11,1,1,High,Budget,72,86040,29880
2025-11-01,P001,Wireless Headphones,Electronics,2304,1979,1500,5,11,1,1,High,Premium,47,108288,37788
2025-11-01,P010,Bluetooth Speaker,Electronics,1915,1822,1140,5,11,1,1,Medium,Standard,71,135965,55025
2025-11-01,P009,Smart Watch,Electronics,5451,5174,3000,5,11,1,1,Medium,Standard,66,359766,161766
2025-11-01,P005,Webcam HD,Electronics,1963,1731,1200,5,11,1,1,High,Budget,53,104039,40439
2025-11-01,P008,USB Cable,Accessories,320,357,120,5,11,1,1,High,Budget,103,32960,20600
2025-11-02,P001,Wireless Headphones,Electronics,2298,2164,1500,6,11,1,0,Medium,Budget,36,82728,28728
2025-11-02,P006,Phone Case,Accessories,457,431,200,6,11,1,0,High,Budget,36,16452,9252
2025-11-02,P006,Phone Case,Accessories,453,473,200,6,11,1,0,High,Premium,94,42582,23782
2025-11-02,P009,Smart Watch,Electronics,5103,4930,3000,6,11,1,0,High,Standard,36,183708,75708
2025-11-02,P006,Phone Case,Accessories,498,461,200,6,11,1,0,High,Standard,64,31872,19072
2025-11-02,P005,Webcam HD,Electronics,1865,1979,1200,6,11,1,0,Medium,Budget,88,164120,58520
2025-11-02,P008,USB Cable,Accessories,306,289,120,6,11,1,0,High,Budget,65,19890,12090
2025-11-02,P006,Phone Case,Accessories,508,436,200,6,11,1,0,Low,Premium,95,48260,29260
2025-11-02,P005,Webcam HD,Electronics,2181,2059,1200,6,11,1,0,High,Standard,34,74154,33354
2025-11-02,P003,Mechanical Keyboard,Electronics,3408,3187,2100,6,11,1,0,High,Standard,41,139728,53628
2025-11-02,P010,Bluetooth Speaker,Electronics,2025,2155,1140,6,11,1,0,High,Standard,61,123525,53985
2025-11-02,P001,Wireless Headphones,Electronics,2698,3072,1500,6,11,1,0,Medium,Standard,82,221236,98236
2025-11-03,P003,Mechanical Keyboard,Electronics,3701,3815,2100,0,11,0,0,Medium,Premium,64,236864,102464
2025-11-03,P006,Phone Case,Accessories,458,490,200,0,11,0,0,High,Standard,77,35266,19866
2025-11-03,P010,Bluetooth Speaker,Electronics,1822,1692,1140,0,11,0,0,Low,Standard,30,54660,20460
2025-11-03,P009,Smart Watch,Electronics,4552,4783,3000,0,11,0,0,Medium,Budget,84,382368,130368
2025-11-03,P008,USB Cable,Accessories,328,283,120,0,11,0,0,High,Standard,77,25256,16016
2025-11-03,P004,Laptop Stand,Accessories,811,835,540,0,11,0,0,Medium,Budget,49,39739,13279
2025-11-03,P005,Webcam HD,Electronics,2185,1866,1200,0,11,0,0,Medium,Standard,7,15295,6895
2025-11-03,P001,Wireless Headphones,Electronics,2643,2349,1500,0,11,0,0,Low,Budget,28,74004,32004
2025-11-03,P008,USB Cable,Accessories,326,321,120,0,11,0,0,Low,Standard,61,19886,12566
2025-11-03,P002,Gaming Mouse,Electronics,1414,1460,780,0,11,0,0,High,Standard,43,60802,27262
2025-11-04,P005,Webcam HD,Electronics,1809,1742,1200,1,11,0,0,High,Budget,17,30753,10353
2025-11-04,P007,Power Bank,Electronics,1508,1660,900,1,11,0,0,Medium,Standard,64,96512,38912
2025-11-04,P007,Power Bank,Electronics,1415,1434,900,1,11,0,0,Medium,Budget,35,49525,18025
2025-11-04,P009,Smart Watch,Electronics,4906,4581,3000,1,11,0,0,Low,Standard,16,78496,30496
2025-11-04,P001,Wireless Headphones,Electronics,2740,2353,1500,1,11,0,0,High,Standard,0,0,0
2025-11-04,P001,Wireless Headphones,Electronics,2266,2145,1500,1,11,0,0,Medium,Standard,25,56650,19150
2025-11-04,P010,Bluetooth Speaker,Electronics,1840,1894,1140,1,11,0,0,High,Budget,46,84640,32200
2025-11-04,P001,Wireless Headphones,Electronics,2565,2460,1500,1,11,0,0,High,Standard,43,110295,45795
2025-11-04,P007,Power Bank,Electronics,1577,1660,900,1,11,0,0,Medium,Budget,53,83581,35881
2025-11-04,P001,Wireless Headphones,Electronics,2479,2723,1500,1,11,0,0,High,Standard,80,198320,78320
2025-11-05,P004,Laptop Stand,Accessories,912,948,540,2,11,0,0,Medium,Budget,61,55632,22692
2025-11-05,P004,Laptop Stand,Accessories,967,1078,540,2,11,0,0,Medium,Budget,94,90898,40138
2025-11-05,P007,Power Bank,Electronics,1439,1569,900,2,11,0,0,Medium,Standard,52,74828,28028
2025-11-05,P009,Smart Watch,Electronics,4783,4906,3000,2,11,0,0,Medium,Standard,60,286980,106980
2025-11-05,P003,Mechanical Keyboard,Electronics,3481,3307,2100,2,11,0,0,Medium,Premium,32,111392,44192
2025-11-05,P008,USB Cable,Accessories,310,351,120,2,11,0,0,Medium,Standard,73,22630,13870
2025-11-05,P008,USB Cable,Accessories,318,284,120,2,11,0,0,High,Standard,43,13674,8514
2025-11-06,P005,Webcam HD,Electronics,1935,1795,1200,3,11,0,0,Medium,Standard,24,46440,17640
2025-11-06,P007,Power Bank,Electronics,1378,1420,900,3,11,0,0,Medium,Budget,41,56498,19598
2025-11-06,P002,Gaming Mouse,Electronics,1393,1506,780,3,11,0,0,Low,Premium,59,82187,36167
2025-11-06,P009,Smart Watch,Electronics,4612,5199,3000,3,11,0,0,High,Budget,89,410468,143468
2025-11-06,P005,Webcam HD,Electronics,1877,1973,1200,3,11,0,0,Medium,Budget,33,61941,22341
2025-11-06,P007,Power Bank,Electronics,1461,1348,900,3,11,0,0,Medium,Standard,30,43830,16830
2025-11-06,P003,Mechanical Keyboard,Electronics,3277,3242,2100,3,11,0,0,Low,Standard,60,196620,70620
2025-11-06,P003,Mechanical Keyboard,Electronics,3215,3530,2100,3,11,0,0,Low,Standard,92,295780,102580
2025-11-06,P001,Wireless Headphones,Electronics,2462,2561,1500,3,11,0,0,High,Standard,46,113252,44252
2025-11-07,P001,Wireless Headphones,Electronics,2673,2948,1500,4,11,0,0,Medium,Standard,80,213840,93840
2025-11-07,P009,Smart Watch,Electronics,5156,5113,3000,4,11,0,0,High,Budget,47,242332,101332
2025-11-07,P008,USB Cable,Accessories,275,291,120,4,11,0,0,High,Premium,75,20625,11625
2025-11-07,P010,Bluetooth Speaker,Electronics,1813,1926,1140,4,11,0,0,Medium,Premium,94,170422,63262
2025-11-07,P004,Laptop Stand,Accessories,852,898,540,4,11,0,0,Medium,Premium,95,80940,29640
2025-11-07,P007,Power Bank,Electronics,1597,1600,900,4,11,0,0,Medium,Standard,64,102208,44608
2025-11-07,P005,Webcam HD,Electronics,2045,2113,1200,4,11,0,0,Low,Budget,68,139060,57460
2025-11-07,P008,USB Cable,Accessories,302,341,120,4,11,0,0,Medium,Premium,55,16610,10010
2025-11-07,P007,Power Bank,Electronics,1643,1473,900,4,11,0,0,Medium,Budget,14,23002,10402
2025-11-07,P003,Mechanical Keyboard,Electronics,3355,3620,2100,4,11,0,0,High,Budget,89,298595,111695
2025-11-07,P001,Wireless Headphones,Electronics,2669,2299,1500,4,11,0,0,High,Standard,0,0,0
2025-11-08,P005,Webcam HD,Electronics,2060,2300,1200,5,11,1,0,Medium,Standard,75,154500,64500
2025-11-08,P010,Bluetooth Speaker,Electronics,1938,2149,1140,5,11,1,0,High,Budget,80,155040,63840
2025-11-08,P004,Laptop Stand,Accessories,915,902,540,5,11,1,0,High,Budget,67,61305,25125
2025-11-08,P010,Bluetooth Speaker,Electronics,1801,1591,1140,5,11,1,0,Low,Standard,49,88249,32389
2025-11-08,P005,Webcam HD,Electronics,2163,2466,1200,5,11,1,0,Low,Standard,101,218463,97263
2025-11-08,P006,Phone Case,Accessories,449,441,200,5,11,1,0,Low,Standard,99,44451,24651
2025-11-08,P003,Mechanical Keyboard,Electronics,3519,3640,2100,5,11,1,0,Medium,Budget,85,299115,120615
2025-11-08,P005,Webcam HD,Electronics,2172,1980,1200,5,11,1,0,High,Premium,40,86880,38880
2025-11-08,P002,Gaming Mouse,Electronics,1183,1263,780,5,11,1,0,Low,Standard,56,66248,22568
2025-11-08,P001,Wireless Headphones,Electronics,2613,2670,1500,5,11,1,0,Medium,Premium,83,216879,92379
2025-11-08,P010,Bluetooth Speaker,Electronics,2050,2061,1140,5,11,1,0,Medium,Premium,57,116850,51870
2025-11-08,P004,Laptop Stand,Accessories,813,847,540,5,11,1,0,Medium,Budget,94,76422,25662
2025-11-08,P009,Smart Watch,Electronics,5304,4953,3000,5,11,1,0,Low,Standard,26,137904,59904
2025-11-09,P010,Bluetooth Speaker,Electronics,2065,1870,1140,6,11,1,0,Low,Standard,45,92925,41625
2025-11-09,P006,Phone Case,Accessories,454,461,200,6,11,1,0,Medium,Premium,95,43130,24130
2025-11-09,P006,Phone Case,Accessories,542,564,200,6,11,1,0,High,Standard,50,27100,17100
2025-11-09,P006,Phone Case,Accessories,464,493,200,6,11,1,0,Medium,Budget,61,28304,16104
2025-11-09,P010,Bluetooth Speaker,Electronics,1772,1973,1140,6,11,1,0,Medium,Budget,82,145304,51824
2025-11-09,P008,USB Cable,Accessories,311,340,120,6,11,1,0,Medium,Premium,74,23014,14134
2025-11-09,P007,Power Bank,Electronics,1643,1784,900,6,11,1,0,High,Standard,82,134726,60926
2025-11-09,P001,Wireless Headphones,Electronics,2712,2575,1500,6,11,1,0,Medium,Budget,55,149160,66660
2025-11-09,P004,Laptop Stand,Accessories,891,826,540,6,11,1,0,High,Standard,51,45441,17901
2025-11-10,P006,Phone Case,Accessories,543,497,200,0,11,0,0,Medium,Budget,58,31494,19894
2025-11-10,P007,Power Bank,Electronics,1612,1505,900,0,11,0,0,Low,Budget,48,77376,34176
2025-11-10,P009,Smart Watch,Electronics,5052,5525,3000,0,11,0,0,Medium,Standard,79,399108,162108
2025-11-10,P003,Mechanical Keyboard,Electronics,3428,3387,2100,0,11,0,0,High,Premium,48,164544,63744
2025-11-10,P002,Gaming Mouse,Electronics,1409,1347,780,0,11,0,0,Medium,Premium,52,73268,32708
2025-11-10,P010,Bluetooth Speaker,Electronics,1787,1707,1140,0,11,0,0,Low,Budget,49,87563,31703
2025-11-10,P005,Webcam HD,Electronics,2104,2307,1200,0,11,0,0,High,Standard,75,157800,67800
2025-11-11,P006,Phone Case,Accessories,458,406,200,1,11,0,0,High,Premium,56,25648,14448
2025-11-11,P006,Phone Case,Accessories,503,519,200,1,11,0,0,Low,Standard,96,48288,29088
2025-11-11,P005,Webcam HD,Electronics,2175,1902,1200,1,11,0,0,High,Premium,25,54375,24375
2025-11-11,P006,Phone Case,Accessories,497,568,200,1,11,0,0,High,Standard,65,32305,19305
2025-11-11,P009,Smart Watch,Electronics,4622,5287,3000,1,11,0,0,Medium,Budget,113,522286,183286
2025-11-11,P003,Mechanical Keyboard,Electronics,3664,3678,2100,1,11,0,0,High,Standard,70,256480,109480
2025-11-11,P003,Mechanical Keyboard,Electronics,3250,2893,2100,1,11,0,0,High,Premium,22,71500,25300
2025-11-11,P006,Phone Case,Accessories,509,555,200,1,11,0,0,Medium,Standard,89,45301,27501
2025-11-11,P008,USB Cable,Accessories,309,300,120,1,11,0,0,High,Budget,79,24411,14931
2025-11-11,P009,Smart Watch,Electronics,4832,5361,3000,1,11,0,0,High,Premium,98,473536,179536
2025-11-11,P009,Smart Watch,Electronics,4741,4159,3000,1,11,0,0,Medium,Budget,0,0,0
2025-11-11,P003,Mechanical Keyboard,Electronics,3174,3172,2100,1,11,0,0,Medium,Standard,75,238050,80550
2025-11-11,P004,Laptop Stand,Accessories,827,826,540,1,11,0,0,Medium,Standard,53,43831,15211
2025-11-11,P010,Bluetooth Speaker,Electronics,1917,1912,1140,1,11,0,0,Medium,Standard,65,124605,50505
2025-11-11,P001,Wireless Headphones,Electronics,2300,2457,1500,1,11,0,0,Low,Standard,76,174800,60800
2025-11-12,P009,Smart Watch,Electronics,4610,4255,3000,2,11,0,0,Medium,Standard,27,124470,43470
2025-11-12,P007,Power Bank,Electronics,1372,1402,900,2,11,0,0,Low,Standard,54,74088,25488
2025-11-12,P006,Phone Case,Accessories,451,411,200,2,11,0,0,Medium,Standard,70,31570,17570
2025-11-12,P010,Bluetooth Speaker,Electronics,1934,1653,1140,2,11,0,0,Medium,Standard,17,32878,13498
